Sr. No.,Market Name,Fruit/Crop,Fruit/Crop Variety,Date/Time,Price (per quintal)
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-24,12000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2022-05-24,8000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-medium,2022-05-24,11000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-small,2022-05-24,10000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-24,4000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-24,6000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2022-05-24,10000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-large,2022-05-24,11500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2022-05-23,10000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-23,13000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-small,2022-05-23,5500.0
,F & V Market Parimpora Srinagar,Cherry,cherry-medium,2022-05-23,10500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2022-05-23,8000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-23,6000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-23,4500.0
,F & V Market Parimpora Srinagar,Cherry,cherry-large,2022-05-23,13500.0
,F & V Market Parimpora Srinagar,Cherry,cherry-medium,2022-05-22,7700.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-22,6000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-22,13000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2022-05-22,11500.0
,F & V Market Parimpora Srinagar,Cherry,cherry-large,2022-05-22,10000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-small,2022-05-22,7000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-22,4500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2022-05-22,8000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2022-05-20,10000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-large,2022-05-20,8500.0
,F & V Market Parimpora Srinagar,Cherry,cherry-medium,2022-05-20,7000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-20,4500.0
,F & V Market Parimpora Srinagar,Cherry,cherry-small,2022-05-20,5500.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-20,12000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2022-05-20,8000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-20,5500.0
,F & V Market Parimpora Srinagar,Cherry,cherry-large,2022-05-19,10500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2022-05-19,9000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2022-05-19,9500.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-19,5000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-19,6000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-medium,2022-05-19,6700.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-19,12000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-small,2022-05-19,5000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2022-05-18,9000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-large,2022-05-18,10000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-18,13000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-small,2022-05-18,6200.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-18,6000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-medium,2022-05-18,6000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-18,5000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-17,9000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-17,12000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-small,2022-05-17,6200.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-17,5000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2022-05-17,10000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-large,2022-05-17,10000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-medium,2022-05-17,6000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-large,2022-05-16,9500.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-16,5000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-small,2022-05-16,7000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-medium,2022-05-16,9000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-16,9000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-16,11000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-medium,2022-05-15,9000.0
,F & V Market Parimpora Srinagar,Cherry,cherry-small,2022-05-15,5000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2022-05-15,11000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-15,5000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-15,13000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-15,9000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-13,4000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2022-05-13,10000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-13,7000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2022-05-13,7500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2022-05-13,6000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2022-05-13,9500.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-13,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2022-05-12,7000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2022-05-12,10500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2022-05-12,5500.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-12,5000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2022-05-12,11500.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-12,11000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-12,8000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-11,9000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2022-05-11,8500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2022-05-11,12500.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-11,13000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2022-05-11,14000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2022-05-11,6000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-11,6000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2022-05-10,12000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2022-05-10,6500.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-10,6000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-10,13000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2022-05-10,8000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-10,9000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-09,13000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-09,6000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-09,9000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2022-05-09,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2022-05-09,8700.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2022-05-09,9200.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2022-05-08,9000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-08,6000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-08,13000.0
,Mega F & V Aglar Shopian,Cherry,other-medium,2022-05-06,9000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2022-05-06,9000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2022-05-06,13000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2022-05-05,7000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2022-05-05,12500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2022-05-05,14500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2022-05-04,15000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2022-05-01,9500.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-07-15,24000.0
,F&V Mandi Narwal,Cherry,cherry-large,2021-07-12,18000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-07-12,25000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-07-11,24000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-07-09,23000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-07-08,22000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-07-02,15000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-07-01,15000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-30,18000.0
,F&V Mandi Narwal,Cherry,cherry-large,2021-06-29,17000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-29,15000.0
,F&V Mandi Narwal,Cherry,cherry-small,2021-06-29,13000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-29,22500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-29,17500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-29,23000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-29,16000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-29,13000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-29,11500.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-29,19000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-29,17000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-28,18000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-28,18000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-28,15000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-28,17000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-28,11500.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-28,20000.0
,F&V Mandi Narwal,Cherry,cherry-large,2021-06-28,16500.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-28,16500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-28,23000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-27,13000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-27,11200.0
,F&V Mandi Narwal,Cherry,cherry-large,2021-06-27,16500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-27,22000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-27,17500.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-27,17000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-27,22500.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-26,13000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-26,16500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-26,23000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-25,24000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-25,23000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-25,14000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-25,12500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-25,14500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-25,11500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-25,14500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-23,13500.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-23,15000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-23,16500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-23,23000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-23,11000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-23,16500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-23,12500.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-23,13000.0
,Mega F & V Aglar Shopian,Cherry,other-medium,2021-06-22,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-22,12500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-22,25000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-22,11000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-22,16000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-22,16500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-22,13250.0
,F&V Mandi Narwal,Cherry,cherry-large,2021-06-22,18500.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-22,12500.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-22,11000.0
,F&V Mandi Narwal,Cherry,cherry-small,2021-06-22,13500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-22,16000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-21,14000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-21,17500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-21,16000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-21,23000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-21,16500.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-21,13500.0
,Mega F & V Aglar Shopian,Cherry,other-medium,2021-06-21,11000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-21,12000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-21,11000.0
,F&V Mandi Narwal,Cherry,cherry-small,2021-06-21,14000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-21,7500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-21,11500.0
,F&V Mandi Narwal,Cherry,cherry-large,2021-06-21,18500.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-21,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-21,9500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-20,16000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-20,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-20,10500.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-20,22500.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-20,12000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-20,16500.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-20,8000.0
,F&V Mandi Narwal,Cherry,cherry-small,2021-06-20,14000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-20,19000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-20,17000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-20,12500.0
,Mega F & V Aglar Shopian,Cherry,other-medium,2021-06-20,9000.0
,F&V Mandi Narwal,Cherry,cherry-large,2021-06-20,18500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-20,23500.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-20,12000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-18,22000.0
,Mega F & V Aglar Shopian,Cherry,other-medium,2021-06-18,9000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-18,12000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-18,11000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-18,9000.0
,F&V Mandi Narwal,Cherry,cherry-large,2021-06-18,17000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-18,14000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-18,15500.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-18,15000.0
,F&V Mandi Narwal,Cherry,cherry-small,2021-06-18,11500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-18,21000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-18,11250.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-18,12500.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-18,11000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-17,12000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-17,14000.0
,Mega F & V Aglar Shopian,Cherry,other-small,2021-06-17,7000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-17,16000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-17,13000.0
,F&V Mandi Narwal,Cherry,cherry-small,2021-06-17,11000.0
,Mega F & V Aglar Shopian,Cherry,other-medium,2021-06-17,9000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-17,19000.0
,F&V Mandi Narwal,Cherry,cherry-large,2021-06-17,17000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-16,11000.0
,F&V Mandi Narwal,Cherry,cherry-large,2021-06-16,18500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-16,15000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-16,11000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-16,10000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-16,17000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-16,20000.0
,F&V Mandi Narwal,Cherry,other-medium,2021-06-16,9000.0
,Mega F & V Aglar Shopian,Cherry,other-medium,2021-06-16,6500.0
,F&V Mandi Narwal,Cherry,cherry-small,2021-06-16,12000.0
,F & V Mandi Sopore,Cherry,other-large,2021-06-16,9000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-16,19000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-16,9000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-15,15000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-15,16000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-15,21000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-15,8000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-15,19000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-15,11000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-15,14000.0
,F&V Mandi Narwal,Cherry,cherry-small,2021-06-15,10000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-15,11000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-15,10500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-15,10000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-15,15000.0
,Mega F & V Aglar Shopian,Cherry,other-medium,2021-06-15,9500.0
,Mega F & V Aglar Shopian,Cherry,other-small,2021-06-15,7000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-15,14500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-14,12500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-14,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-14,10400.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-14,16000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-14,10000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-14,8000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-14,18000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-14,19000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-14,11000.0
,F & V Mandi Sopore,Cherry,cherry-small,2021-06-14,8500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-14,11000.0
,F&V Mandi Narwal,Cherry,cherry-small,2021-06-14,8500.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-14,9300.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-14,8000.0
,F & V Mandi Sopore,Cherry,other-large,2021-06-14,12000.0
,F&V Mandi Narwal,Cherry,cherry-small,2021-06-13,8500.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-13,15000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-13,9500.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-13,11000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-13,7000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-13,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-13,12000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-13,11000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-13,19000.0
,F & V Mandi Sopore,Cherry,cherry-small,2021-06-13,8000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-13,19000.0
,F & V Mandi Sopore,Cherry,other-large,2021-06-13,12000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-13,12500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-13,15000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-13,12000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-12,7000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-12,10000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-12,15000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-12,20000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-11,13000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-11,20000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-11,13000.0
,F & V Mandi Sopore,Cherry,other-large,2021-06-11,14000.0
,F & V Mandi Sopore,Cherry,cherry-small,2021-06-11,9000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-11,10000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-11,12000.0
,F&V Mandi Narwal,Cherry,cherry-small,2021-06-11,9500.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-11,9000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-11,7000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-11,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-11,9000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-11,16000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-11,9500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-11,20000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-10,11000.0
,F&V Mandi Narwal,Cherry,other-small,2021-06-10,9500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-10,14000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-10,12500.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-10,16500.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-10,20000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-10,7000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-10,11000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-10,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-10,9500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-10,20000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-10,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-10,9000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-09,11000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-09,16500.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-09,11000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-09,22500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-09,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-09,13000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-09,13500.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-09,20000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-09,12000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-09,8000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-09,8500.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-09,11000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-08,20000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-08,10000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-08,9000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-08,22500.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-08,11500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-08,9000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-08,13000.0
,F&V Mandi Narwal,Cherry,other-medium,2021-06-08,11000.0
,F & V Mandi Sopore,Cherry,other-large,2021-06-08,14000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-08,16500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-08,13500.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-08,12000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-08,7000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-07,12000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-07,16000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-07,8000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-07,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-07,10000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-07,10500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-07,16500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-07,9000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-07,13500.0
,F & V Market Ganderbal,Cherry,other-medium,2021-06-07,10000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-07,8500.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-07,25000.0
,F & V Market Ganderbal,Cherry,other-large,2021-06-07,13000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-07,11000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-06,22500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-06,10000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-06,12000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-06,20000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-06,12000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-06,12000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-06,8500.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-06,8000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-06,17000.0
